"question_id","case_id","image_id","image_path","primary_type","subtype","difficulty","question_en","question_zh","answer","answer_type"
"qa_v7c_000066","img_0072","test500__d1_autockt_-63_png.rf.702b8d8a5a171e5776f132e74087f83f","images/img_0072.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the 1st inductor from the left and the upper terminal of the 1st resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第1个电感的下端与从左到右第1个电阻的上端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000067","img_0313","test500__d1_autockt_-685_png.rf.2ca4700355a67e0dcef5fa4601eb915a","images/img_0313.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the 2nd resistor from the top and the lower terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第2个电阻的右端与图中的电容的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000068","img_0313","test500__d1_autockt_-685_png.rf.2ca4700355a67e0dcef5fa4601eb915a","images/img_0313.jpg","connectivity","terminal_same_node","medium","Do the upper terminal of the capacitor in the diagram and the left terminal of the 1st resistor from the top belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电容的上端与从上到下第1个电阻的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000069","img_0029","test500__d1_autockt_-74_png.rf.16b70ff7ecfa488eda18e753a3d7ed18","images/img_0029.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the 2nd resistor from the left and the upper terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第2个电阻的右端与图中的电容的上端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000070","img_0029","test500__d1_autockt_-74_png.rf.16b70ff7ecfa488eda18e753a3d7ed18","images/img_0029.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the inductor in the diagram and the left terminal of the current source in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的下端与图中的电流源的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000071","img_0198","test500__d1_autockt_-81_png.rf.ee5cb8720549e45b6bd371230a0cabd4","images/img_0198.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the 3rd resistor from the left and the right terminal of the inductor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第3个电阻的下端与图中的电感的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000072","img_0198","test500__d1_autockt_-81_png.rf.ee5cb8720549e45b6bd371230a0cabd4","images/img_0198.jpg","connectivity","terminal_same_node","medium","Do the left terminal of the inductor in the diagram and the right terminal of the 1st resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的左端与从左到右第1个电阻的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000073","img_0314","test__d1_autockt_-96_png.rf.11104925e4ccc62d530421c31b93915c","images/img_0314.jpg","connectivity","terminal_same_node","medium","Do the upper terminal of the 1st capacitor from the left and the upper terminal of the 2nd capacitor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第1个电容的上端与从左到右第2个电容的上端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000074","img_0314","test__d1_autockt_-96_png.rf.11104925e4ccc62d530421c31b93915c","images/img_0314.jpg","connectivity","terminal_same_node","medium","Do the left terminal of the current source in the diagram and the lower terminal of the 1st capacitor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电流源的左端与从左到右第1个电容的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000075","img_0347","train__d1_281_png.rf.e53c6cd71152de2a9a4c9052e2857ad9","images/img_0347.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the 2nd capacitor from the left and the lower terminal of the 4th capacitor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第2个电容的下端与从左到右第4个电容的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000076","img_0347","train__d1_281_png.rf.e53c6cd71152de2a9a4c9052e2857ad9","images/img_0347.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the 3rd capacitor from the left and the right terminal of the 1st capacitor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第3个电容的右端与从左到右第1个电容的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000077","img_0087","train__d1_302_png.rf.a537b10f78a8cc4d042a038a08acc383","images/img_0087.jpg","connectivity","terminal_same_node","medium","Do the upper terminal of the inductor in the diagram and the upper terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的上端与图中的电容的上端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000078","img_0087","train__d1_302_png.rf.a537b10f78a8cc4d042a038a08acc383","images/img_0087.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the resistor in the diagram and the lower terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电阻的下端与图中的电容的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000079","img_0361","train__d1_308_png.rf.6f5be5464281f6a841faa477896004f7","images/img_0361.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the voltage source in the diagram and the lower terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电压源的下端与图中的电容的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000080","img_0361","train__d1_308_png.rf.6f5be5464281f6a841faa477896004f7","images/img_0361.jpg","connectivity","terminal_same_node","medium","Do the upper terminal of the capacitor in the diagram and the lower terminal of the 1st resistor from the top belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电容的上端与从上到下第1个电阻的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000081","img_0079","train__d1_312_png.rf.d9fb0223cd7dda1eeec236ef4c682f14","images/img_0079.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the inductor in the diagram and the left terminal of the resistor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的右端与图中的电阻的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
